店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
B,20010226,144910,1000043,00168B,0000323,1,14,1406,140697,1714,171400,327,426,1,426,327,99
B,20010226,144910,1000043,00168B,0000553,1,14,1403,140307,0617,061702,249,390,1,390,249,141
B,20010226,144910,1000043,00168B,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101
B,20010226,144910,1000043,00168B,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100
B,20010226,144910,1000043,00168B,0000226,1,11,1107,110705,0904,090400,339,441,4,1764,1356,408
B,20010227,132952,1000048,00272B,0000311,1,11,1116,111603,1776,177601,339,441,5,2205,1695,510
B,20010227,132952,1000048,00272B,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68
B,20010227,170615,1000045,00004B,0000610,1,11,1114,111401,0977,097702,295,384,1,384,295,89
B,20010227,170615,1000045,00004B,0000555,1,11,1119,111997,1558,155803,93,121,1,121,93,28
B,20010227,170615,1000045,00004B,0000324,1,11,1120,112005,1854,185406,286,372,1,372,286,86
B,20010227,170615,1000045,00004B,0000568,1,11,1111,111113,0463,046305,81,106,1,106,81,25
B,20010227,170615,1000045,00004B,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137
B,20010227,170615,1000045,00004B,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29
B,20010227,170615,1000045,00004B,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
B,20010227,170615,1000045,00004B,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88
B,20010227,175947,1000046,00052B,0000664,1,11,1116,111697,1725,172503,319,415,1,415,319,96
B,20010227,175947,1000046,00052B,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87
B,20010227,175947,1000046,00052B,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107
B,20010227,175947,1000046,00052B,0000390,1,11,1117,111797,1943,194300,411,751,6,4506,2466,2040
B,20010227,175947,1000046,00052B,0000329,1,14,1401,140103,0094,009404,288,375,4,1500,1152,348
B,20010227,175947,1000046,00052B,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
B,20010227,175947,1000046,00052B,0000132,1,11,1118,111803,1241,124104,164,214,1,214,164,50
B,20010227,175947,1000046,00052B,0000542,1,13,1301,130139,1893,189300,343,446,5,2230,1715,515
B,20010227,175947,1000046,00052B,0000359,1,11,1116,111603,0567,056702,325,423,7,2961,2275,686
B,20010227,175947,1000046,00052B,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
B,20010227,182754,1000047,00217B,0000703,1,14,1404,140401,0824,082400,256,333,1,333,256,77
B,20010227,182754,1000047,00217B,0000077,1,11,1115,111511,1819,181900,321,418,1,418,321,97
B,20010227,182754,1000047,00217B,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83
B,20010227,182754,1000047,00217B,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97
B,20010227,182754,1000047,00217B,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
B,20010227,182754,1000047,00217B,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94
B,20010227,182754,1000047,00217B,0000558,1,13,1301,130198,1839,183902,312,406,1,406,312,94
B,20010227,182754,1000047,00217B,0000391,1,11,1111,111111,0052,005200,191,249,1,249,191,58
B,20010227,182754,1000047,00217B,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
B,20010228,093543,1000051,00228B,0000182,1,11,1121,112113,0019,001902,381,496,1,496,381,115
B,20010228,093543,1000051,00228B,0000425,1,11,1116,111601,1736,173603,208,271,1,271,208,63
B,20010228,093543,1000051,00228B,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
B,20010228,114441,1000050,00112B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
B,20010228,114441,1000050,00112B,0000371,1,11,1120,112005,0438,043802,400,520,5,2600,2000,600
B,20010228,114441,1000050,00112B,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98
B,20010228,114441,1000050,00112B,0000370,1,11,1102,110211,1261,126101,224,292,5,1460,1120,340
B,20010228,114441,1000050,00112B,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
B,20010228,114441,1000050,00112B,0000548,1,11,1115,111503,1207,120700,305,397,5,1985,1525,460
B,20010228,114441,1000050,00112B,0000419,1,11,1112,111211,0736,073600,296,385,6,2310,1776,534
B,20010228,114441,1000050,00112B,0000474,1,11,1118,111897,1812,181200,190,247,5,1235,950,285
B,20010228,155636,1000049,00005B,0000259,1,11,1106,110697,0061,006101,263,342,1,342,263,79
B,20010228,155636,1000049,00005B,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
B,20010228,155636,1000049,00005B,0000365,1,14,1401,140111,0769,076900,161,210,1,210,161,49
B,20010228,155636,1000049,00005B,0000437,1,13,1301,130141,1950,195003,381,496,1,496,381,115
B,20010228,155636,1000049,00005B,0000404,1,11,1115,111597,0728,072803,609,792,1,792,609,183
B,20010228,155636,1000049,00005B,0000508,1,11,1117,111701,0471,047104,344,448,1,448,344,104
B,20010301,153736,1000053,00056B,0000382,1,11,1119,111905,1336,133601,282,367,1,367,282,85
B,20010301,153736,1000053,00056B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
B,20010301,153736,1000053,00056B,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
B,20010301,153736,1000053,00056B,0000542,1,13,1301,130139,1893,189300,343,446,1,446,343,103
B,20010301,153736,1000053,00056B,0000323,1,14,1406,140697,1714,171400,327,426,1,426,327,99
B,20010301,153736,1000053,00056B,0000470,1,11,1119,111909,0062,006201,274,357,1,357,274,83
B,20010301,153736,1000053,00056B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
B,20010301,161600,1000052,00016B,0000426,1,11,1106,110601,1763,176305,177,231,1,231,177,54
B,20010301,161600,1000052,00016B,0000307,1,14,1403,140305,0788,078801,273,355,1,355,273,82
B,20010301,161600,1000052,00016B,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
B,20010301,161600,1000052,00016B,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103
B,20010301,161600,1000052,00016B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
B,20010301,161600,1000052,00016B,0000331,1,11,1102,110207,0193,019301,275,358,6,2148,1650,498
B,20010301,161600,1000052,00016B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
B,20010301,161600,1000052,00016B,0000481,1,11,1103,110301,1896,189601,98,128,5,640,490,150
B,20010303,094854,1000054,00056B,0000568,1,11,1111,111113,0463,046305,81,106,1,106,81,25
B,20010303,094854,1000054,00056B,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
B,20010303,094854,1000054,00056B,0000471,1,11,1115,111511,1361,136102,275,433,1,433,275,158
B,20010303,094854,1000054,00056B,0000355,1,14,1403,140309,0585,058501,336,437,1,437,336,101
B,20010303,094854,1000054,00056B,0000409,1,13,1301,130125,1033,103300,333,433,1,433,333,100
B,20010303,094854,1000054,00056B,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71
B,20010305,103333,1000055,00077B,0000443,1,13,1301,130121,1886,188600,395,671,1,671,395,276
B,20010305,103333,1000055,00077B,0000177,1,11,1120,112003,0290,029000,323,420,1,420,323,97
B,20010305,103333,1000055,00077B,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75
B,20010305,103333,1000055,00077B,0000238,1,11,1121,112197,0178,017803,271,353,1,353,271,82
B,20010305,103333,1000055,00077B,0000163,1,11,1106,110601,0477,047701,77,101,7,707,539,168
B,20010305,103333,1000055,00077B,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93
B,20010306,100141,1000059,00178B,0000649,1,11,1119,111903,1441,144100,297,387,6,2322,1782,540
B,20010306,100141,1000059,00178B,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82
B,20010306,100141,1000059,00178B,0000219,1,13,1304,130403,1537,153702,378,492,1,492,378,114
B,20010306,100141,1000059,00178B,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74
B,20010306,100141,1000059,00178B,0000286,1,11,1104,110415,1057,105702,302,393,1,393,302,91
B,20010306,102242,1000058,00152B,0000552,1,14,1406,140697,0949,094901,307,400,5,2000,1535,465
B,20010306,102242,1000058,00152B,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142
B,20010306,102242,1000058,00152B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
B,20010306,102242,1000058,00152B,0000429,1,11,1119,111997,1117,111700,295,384,6,2304,1770,534
B,20010306,102242,1000058,00152B,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121
B,20010306,102242,1000058,00152B,0000305,1,11,1101,110129,1765,176502,185,241,1,241,185,56
B,20010306,135940,1000056,00032B,0000395,1,11,1118,111807,1556,155601,293,381,4,1524,1172,352
B,20010306,135940,1000056,00032B,0000317,1,11,1119,111907,0623,062301,357,465,1,465,357,108
B,20010306,135940,1000056,00032B,0000272,1,11,1101,110137,0679,067901,150,195,4,780,600,180
B,20010306,135940,1000056,00032B,0000198,1,11,1112,111205,0901,090101,181,236,1,236,181,55
B,20010306,143547,1000061,00225B,0000313,1,11,1119,111997,1378,137803,185,294,1,294,185,109
B,20010306,143547,1000061,00225B,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
B,20010306,143547,1000061,00225B,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111
B,20010306,143547,1000061,00225B,0000383,1,11,1103,110301,1919,191900,404,526,1,526,404,122
B,20010306,144451,1000057,00056B,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
B,20010306,144451,1000057,00056B,0000117,1,14,1406,140691,0714,071401,197,257,1,257,197,60
B,20010306,144451,1000057,00056B,0000379,1,12,1201,120197,1725,172506,243,316,1,316,243,73
B,20010306,144451,1000057,00056B,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80
B,20010306,144451,1000057,00056B,0000239,1,11,1104,110497,0781,078100,225,293,5,1465,1125,340
B,20010306,144451,1000057,00056B,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
B,20010306,164637,1000060,00182B,0000572,1,11,1115,111507,1801,180100,421,548,1,548,421,127
B,20010306,164637,1000060,00182B,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
B,20010306,164637,1000060,00182B,0000209,1,11,1197,119705,0147,014701,292,380,1,380,292,88
B,20010306,164637,1000060,00182B,0000721,1,11,1113,111305,1325,132500,312,406,1,406,312,94
B,20010306,164637,1000060,00182B,0000389,1,13,1302,130297,0712,071201,379,493,5,2465,1895,570
B,20010306,164637,1000060,00182B,0000310,1,14,1404,140403,1148,114803,298,388,1,388,298,90
B,20010306,164637,1000060,00182B,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93
B,20010306,164637,1000060,00182B,0000360,1,11,1119,111905,1327,132705,235,434,1,434,235,199
B,20010306,164637,1000060,00182B,0000246,1,11,1111,111109,1223,122300,333,433,1,433,333,100
B,20010306,164637,1000060,00182B,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45
B,20010307,170553,1000062,00045B,0000598,1,14,1406,140621,1747,174700,206,268,1,268,206,62
B,20010307,170553,1000062,00045B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
B,20010307,170553,1000062,00045B,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
B,20010307,170553,1000062,00045B,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98
B,20010307,170553,1000062,00045B,0000228,1,14,1402,140205,0749,074904,325,423,1,423,325,98
B,20010307,170553,1000062,00045B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
B,20010307,170553,1000062,00045B,0000252,1,14,1404,140401,0153,015302,238,310,5,1550,1190,360
B,20010308,101220,1000067,00292B,0000676,1,11,1104,110415,0909,090901,347,452,1,452,347,105
B,20010308,101220,1000067,00292B,0000427,1,11,1105,110503,1032,103200,305,397,3,1191,915,276
B,20010308,101220,1000067,00292B,0000327,1,13,1302,130297,0471,047101,357,465,5,2325,1785,540
B,20010308,101220,1000067,00292B,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54
B,20010308,101220,1000067,00292B,0000462,1,14,1406,140681,1674,167405,231,301,1,301,231,70
B,20010308,101220,1000067,00292B,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82
B,20010308,101220,1000067,00292B,0000479,1,13,1301,130127,1293,129301,188,330,1,330,188,142
B,20010308,113514,1000065,00112B,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84
B,20010308,113514,1000065,00112B,0000351,1,11,1113,111397,0745,074501,227,296,6,1776,1362,414
B,20010308,113514,1000065,00112B,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106
B,20010308,113514,1000065,00112B,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108
B,20010308,113514,1000065,00112B,0000346,1,13,1301,130129,0518,051802,380,555,6,3330,2280,1050
B,20010308,113514,1000065,00112B,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57
B,20010308,113514,1000065,00112B,0000361,1,11,1121,112105,0799,079901,339,601,1,601,339,262
B,20010308,120312,1000066,00250B,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113
B,20010308,120312,1000066,00250B,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
B,20010308,120312,1000066,00250B,0000527,1,11,1114,111405,1862,186203,240,312,5,1560,1200,360
B,20010308,120312,1000066,00250B,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
B,20010308,120312,1000066,00250B,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78
B,20010308,120312,1000066,00250B,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80
B,20010308,120312,1000066,00250B,0000414,1,11,1117,111701,1705,170501,310,403,1,403,310,93
B,20010308,120312,1000066,00250B,0000406,1,11,1106,110603,1789,178902,485,631,2,1262,970,292
B,20010308,120312,1000066,00250B,0000385,1,11,1106,110605,1175,117501,278,440,5,2200,1390,810
B,20010308,134828,1000063,00045B,0000272,1,11,1101,110137,0679,067901,150,195,5,975,750,225
B,20010308,134828,1000063,00045B,0000495,1,11,1111,111113,0138,013801,247,461,1,461,247,214
B,20010308,142353,1000064,00080B,0000281,1,14,1403,140305,1501,150100,206,268,6,1608,1236,372
B,20010308,142353,1000064,00080B,0000425,1,11,1116,111601,1736,173603,208,271,1,271,208,63
B,20010308,142353,1000064,00080B,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67
B,20010308,142353,1000064,00080B,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114
B,20010308,142353,1000064,00080B,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
B,20010308,142353,1000064,00080B,0000562,1,11,1101,110142,1440,144003,415,540,1,540,415,125
B,20010309,084221,1000069,00167B,0000690,1,13,1301,130133,0793,079301,586,762,6,4572,3516,1056
B,20010309,084221,1000069,00167B,0000253,1,11,1121,112101,0412,041201,289,376,6,2256,1734,522
B,20010309,133013,1000072,00292B,0000496,1,11,1101,110197,0338,033802,456,593,5,2965,2280,685
B,20010309,133013,1000072,00292B,0000601,1,11,1111,111107,0220,022000,328,427,6,2562,1968,594
B,20010309,133013,1000072,00292B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45
B,20010309,133013,1000072,00292B,0000520,1,14,1401,140103,0604,060401,388,505,4,2020,1552,468
B,20010309,133013,1000072,00292B,0000305,1,11,1101,110129,1765,176502,185,241,5,1205,925,280
B,20010309,133013,1000072,00292B,0000427,1,11,1105,110503,1032,103200,305,397,5,1985,1525,460
B,20010309,133013,1000072,00292B,0000340,1,14,1403,140317,0302,030202,318,414,6,2484,1908,576
B,20010309,133013,1000072,00292B,0000435,1,11,1101,110129,0522,052203,256,333,1,333,256,77
B,20010309,133013,1000072,00292B,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72
B,20010309,133013,1000072,00292B,0000251,1,11,1113,111305,0802,080200,417,543,1,543,417,126
B,20010309,133013,1000072,00292B,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75
B,20010309,133013,1000072,00292B,0000198,1,11,1112,111205,0901,090101,181,334,1,334,181,153
B,20010309,141418,1000070,00250B,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
B,20010309,141418,1000070,00250B,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141
B,20010309,141418,1000070,00250B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
B,20010309,141418,1000070,00250B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
B,20010309,141418,1000070,00250B,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92
B,20010309,171330,1000068,00129B,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63
B,20010309,171330,1000068,00129B,0000384,1,14,1402,140205,0556,055600,286,409,2,818,572,246
B,20010309,171330,1000068,00129B,0000294,1,14,1406,140681,0694,069401,236,307,8,2456,1888,568
B,20010309,171330,1000068,00129B,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108
B,20010309,171330,1000068,00129B,0000345,1,11,1121,112105,0188,018800,343,446,6,2676,2058,618
B,20010309,171330,1000068,00129B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
B,20010309,171330,1000068,00129B,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114
B,20010309,175255,1000071,00261B,0000577,1,11,1115,111511,1880,188002,160,259,1,259,160,99
B,20010309,175255,1000071,00261B,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85
B,20010309,175255,1000071,00261B,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52
B,20010309,175255,1000071,00261B,0000231,1,12,1297,129797,1878,187801,472,614,5,3070,2360,710
B,20010309,175255,1000071,00261B,0000505,1,11,1108,110803,0085,008500,194,253,4,1012,776,236
B,20010309,175255,1000071,00261B,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
B,20010309,175255,1000071,00261B,0000441,1,11,1110,111007,0713,071300,296,385,6,2310,1776,534
B,20010309,175255,1000071,00261B,0000263,1,14,1401,140103,0983,098300,336,437,5,2185,1680,505
B,20010309,175255,1000071,00261B,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111
B,20010310,100407,1000074,00129B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
B,20010310,100407,1000074,00129B,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83
B,20010310,100407,1000074,00129B,0000411,1,14,1406,140681,1053,105301,383,498,6,2988,2298,690
B,20010310,100407,1000074,00129B,0000484,1,11,1105,110509,1221,122103,180,234,1,234,180,54
B,20010310,120311,1000075,00201B,0000315,1,14,1402,140205,0405,040501,290,473,7,3311,2030,1281
B,20010310,120311,1000075,00201B,0000442,1,11,1101,110197,0266,026600,240,312,1,312,240,72
B,20010310,120311,1000075,00201B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
B,20010310,120311,1000075,00201B,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78
B,20010310,120311,1000075,00201B,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
B,20010310,120311,1000075,00201B,0000479,1,13,1301,130127,1293,129301,188,397,6,2382,1128,1254
B,20010310,120311,1000075,00201B,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52
B,20010310,120311,1000075,00201B,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79
B,20010310,161521,1000073,00034B,0000573,1,13,1301,130127,0779,077901,190,247,1,247,190,57
B,20010310,161521,1000073,00034B,0000144,1,11,1111,111109,1889,188903,340,442,1,442,340,102
B,20010310,161521,1000073,00034B,0000437,1,13,1301,130141,1950,195003,381,706,6,4236,2286,1950
B,20010310,161521,1000073,00034B,0000588,1,14,1406,140671,1151,115101,164,214,3,642,492,150
B,20010310,161521,1000073,00034B,0000188,1,11,1119,111901,1415,141500,251,327,6,1962,1506,456
B,20010310,161521,1000073,00034B,0000433,1,14,1497,149797,0227,022700,416,541,5,2705,2080,625
B,20010310,161521,1000073,00034B,0000265,1,11,1119,111909,1631,163101,366,476,1,476,366,110
B,20010310,161521,1000073,00034B,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100
B,20010310,161521,1000073,00034B,0000106,1,14,1403,140317,0335,033502,354,461,1,461,354,107
B,20010310,161521,1000073,00034B,0000425,1,11,1116,111601,1736,173603,208,271,5,1355,1040,315
