shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
C,20010227,182754,1000042,00217C,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94
C,20010227,182754,1000042,00217C,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83
C,20010227,182754,1000042,00217C,0000391,1,11,1111,111111,0052,005200,191,265,1,265,191,74
C,20010228,093543,1000045,00228C,0000182,1,11,1121,112113,0019,001902,381,496,1,496,381,115
C,20010228,093543,1000045,00228C,0000425,1,11,1116,111601,1736,173603,208,271,1,271,208,63
C,20010228,093543,1000045,00228C,0000378,1,13,1301,130139,0386,038605,222,289,6,1734,1332,402
C,20010228,114441,1000044,00112C,0000370,1,11,1102,110211,1261,126101,224,292,4,1168,896,272
C,20010228,114441,1000044,00112C,0000548,1,11,1115,111503,1207,120700,305,397,1,397,305,92
C,20010228,114441,1000044,00112C,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
C,20010228,114441,1000044,00112C,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
C,20010228,114441,1000044,00112C,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
C,20010228,114441,1000044,00112C,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89
C,20010228,114441,1000044,00112C,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98
C,20010228,114441,1000044,00112C,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57
C,20010228,155636,1000043,00005C,0000365,1,14,1401,140111,0769,076900,161,210,1,210,161,49
C,20010228,155636,1000043,00005C,0000508,1,11,1117,111701,0471,047104,344,448,5,2240,1720,520
C,20010228,155636,1000043,00005C,0000259,1,11,1106,110697,0061,006101,263,342,1,342,263,79
C,20010228,155636,1000043,00005C,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
C,20010228,155636,1000043,00005C,0000404,1,11,1115,111597,0728,072803,609,1030,1,1030,609,421
C,20010228,155636,1000043,00005C,0000437,1,13,1301,130141,1950,195003,381,496,6,2976,2286,690
C,20010301,153736,1000047,00056C,0000328,1,14,1404,140405,1987,198701,191,249,6,1494,1146,348
C,20010301,153736,1000047,00056C,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
C,20010301,153736,1000047,00056C,0000323,1,14,1406,140697,1714,171400,327,426,1,426,327,99
C,20010301,153736,1000047,00056C,0000470,1,11,1119,111909,0062,006201,274,357,1,357,274,83
C,20010301,153736,1000047,00056C,0000382,1,11,1119,111905,1336,133601,282,367,1,367,282,85
C,20010301,153736,1000047,00056C,0000450,1,11,1121,112111,1405,140503,321,418,6,2508,1926,582
C,20010301,153736,1000047,00056C,0000542,1,13,1301,130139,1893,189300,343,446,1,446,343,103
C,20010301,161600,1000046,00016C,0000307,1,14,1403,140305,0788,078801,273,355,5,1775,1365,410
C,20010301,161600,1000046,00016C,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30
C,20010301,161600,1000046,00016C,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
C,20010301,161600,1000046,00016C,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
C,20010301,161600,1000046,00016C,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103
C,20010301,161600,1000046,00016C,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
C,20010301,161600,1000046,00016C,0000544,1,14,1404,140403,1717,171700,438,570,6,3420,2628,792
C,20010301,161600,1000046,00016C,0000426,1,11,1106,110601,1763,176305,177,268,1,268,177,91
C,20010303,094854,1000048,00056C,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71
C,20010303,094854,1000048,00056C,0000409,1,13,1301,130125,1033,103300,333,433,6,2598,1998,600
C,20010303,094854,1000048,00056C,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
C,20010303,094854,1000048,00056C,0000471,1,11,1115,111511,1361,136102,275,358,5,1790,1375,415
C,20010303,094854,1000048,00056C,0000355,1,14,1403,140309,0585,058501,336,437,1,437,336,101
C,20010303,094854,1000048,00056C,0000568,1,11,1111,111113,0463,046305,81,106,1,106,81,25
C,20010305,103333,1000049,00077C,0000163,1,11,1106,110601,0477,047701,77,101,1,101,77,24
C,20010305,103333,1000049,00077C,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75
C,20010305,103333,1000049,00077C,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93
C,20010305,103333,1000049,00077C,0000443,1,13,1301,130121,1886,188600,395,514,5,2570,1975,595
C,20010305,103333,1000049,00077C,0000177,1,11,1120,112003,0290,029000,323,420,6,2520,1938,582
C,20010305,103333,1000049,00077C,0000238,1,11,1121,112197,0178,017803,271,353,1,353,271,82
C,20010306,100141,1000053,00178C,0000649,1,11,1119,111903,1441,144100,297,387,3,1161,891,270
C,20010306,100141,1000053,00178C,0000286,1,11,1104,110415,1057,105702,302,393,1,393,302,91
C,20010306,100141,1000053,00178C,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82
C,20010306,100141,1000053,00178C,0000219,1,13,1304,130403,1537,153702,378,492,5,2460,1890,570
C,20010306,100141,1000053,00178C,0000194,1,11,1121,112111,0321,032101,246,320,5,1600,1230,370
C,20010306,102242,1000052,00152C,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
C,20010306,102242,1000052,00152C,0000305,1,11,1101,110129,1765,176502,185,241,1,241,185,56
C,20010306,102242,1000052,00152C,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93
C,20010306,102242,1000052,00152C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
C,20010306,102242,1000052,00152C,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142
C,20010306,102242,1000052,00152C,0000127,1,14,1401,140109,0898,089803,402,523,4,2092,1608,484
C,20010306,135940,1000050,00032C,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88
C,20010306,135940,1000050,00032C,0000198,1,11,1112,111205,0901,090101,181,236,1,236,181,55
C,20010306,135940,1000050,00032C,0000317,1,11,1119,111907,0623,062301,357,572,5,2860,1785,1075
C,20010306,135940,1000050,00032C,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45
C,20010306,143547,1000055,00225C,0000383,1,11,1103,110301,1919,191900,404,526,5,2630,2020,610
C,20010306,143547,1000055,00225C,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111
C,20010306,143547,1000055,00225C,0000245,1,14,1402,140209,1505,150502,354,461,5,2305,1770,535
C,20010306,143547,1000055,00225C,0000313,1,11,1119,111997,1378,137803,185,241,4,964,740,224
C,20010306,144451,1000051,00056C,0000379,1,12,1201,120197,1725,172506,243,316,4,1264,972,292
C,20010306,144451,1000051,00056C,0000117,1,14,1406,140691,0714,071401,197,257,1,257,197,60
C,20010306,144451,1000051,00056C,0000504,1,11,1121,112113,0358,035804,297,387,6,2322,1782,540
C,20010306,144451,1000051,00056C,0000239,1,11,1104,110497,0781,078100,225,293,6,1758,1350,408
C,20010306,144451,1000051,00056C,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
C,20010306,144451,1000051,00056C,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80
C,20010306,164637,1000054,00182C,0000721,1,11,1113,111305,1325,132500,312,406,1,406,312,94
C,20010306,164637,1000054,00182C,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
C,20010306,164637,1000054,00182C,0000209,1,11,1197,119705,0147,014701,292,380,1,380,292,88
C,20010306,164637,1000054,00182C,0000572,1,11,1115,111507,1801,180100,421,548,5,2740,2105,635
C,20010306,164637,1000054,00182C,0000310,1,14,1404,140403,1148,114803,298,388,1,388,298,90
C,20010306,164637,1000054,00182C,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93
C,20010306,164637,1000054,00182C,0000272,1,11,1101,110137,0679,067901,150,195,5,975,750,225
C,20010306,164637,1000054,00182C,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
C,20010306,164637,1000054,00182C,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71
C,20010306,164637,1000054,00182C,0000246,1,11,1111,111109,1223,122300,333,433,1,433,333,100
C,20010307,170553,1000056,00045C,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
C,20010307,170553,1000056,00045C,0000366,1,14,1403,140315,1610,161001,237,309,5,1545,1185,360
C,20010307,170553,1000056,00045C,0000598,1,14,1406,140621,1747,174700,206,268,1,268,206,62
C,20010307,170553,1000056,00045C,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
C,20010307,170553,1000056,00045C,0000260,1,11,1121,112107,1431,143106,325,497,5,2485,1625,860
C,20010307,170553,1000056,00045C,0000252,1,14,1404,140401,0153,015302,238,310,6,1860,1428,432
C,20010307,170553,1000056,00045C,0000228,1,14,1402,140205,0749,074904,325,423,1,423,325,98
C,20010308,113514,1000059,00112C,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108
C,20010308,113514,1000059,00112C,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84
C,20010308,113514,1000059,00112C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
C,20010308,113514,1000059,00112C,0000346,1,13,1301,130129,0518,051802,380,494,1,494,380,114
C,20010308,113514,1000059,00112C,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106
C,20010308,113514,1000059,00112C,0000361,1,11,1121,112105,0799,079901,339,441,1,441,339,102
C,20010308,113514,1000059,00112C,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57
C,20010308,120312,1000060,00250C,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146
C,20010308,120312,1000060,00250C,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80
C,20010308,120312,1000060,00250C,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72
C,20010308,120312,1000060,00250C,0000294,1,14,1406,140681,0694,069401,236,307,6,1842,1416,426
C,20010308,120312,1000060,00250C,0000414,1,11,1117,111701,1705,170501,310,523,1,523,310,213
C,20010308,120312,1000060,00250C,0000371,1,11,1120,112005,0438,043802,400,520,3,1560,1200,360
C,20010308,120312,1000060,00250C,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84
C,20010308,120312,1000060,00250C,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78
C,20010308,120312,1000060,00250C,0000535,1,11,1105,110504,1013,101300,376,587,1,587,376,211
C,20010308,134828,1000057,00045C,0000272,1,11,1101,110137,0679,067901,150,195,5,975,750,225
C,20010308,134828,1000057,00045C,0000495,1,11,1111,111113,0138,013801,247,322,5,1610,1235,375
C,20010308,142353,1000058,00080C,0000281,1,14,1403,140305,1501,150100,206,268,5,1340,1030,310
C,20010308,142353,1000058,00080C,0000425,1,11,1116,111601,1736,173603,208,320,1,320,208,112
C,20010308,142353,1000058,00080C,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67
C,20010308,142353,1000058,00080C,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
C,20010308,142353,1000058,00080C,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114
C,20010308,142353,1000058,00080C,0000562,1,11,1101,110142,1440,144003,415,540,1,540,415,125
C,20010309,084221,1000062,00167C,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176
C,20010309,084221,1000062,00167C,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87
C,20010309,141418,1000063,00250C,0000408,1,11,1112,111201,0690,069004,410,630,1,630,410,220
C,20010309,141418,1000063,00250C,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141
C,20010309,141418,1000063,00250C,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
C,20010309,141418,1000063,00250C,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92
C,20010309,141418,1000063,00250C,0000516,1,14,1403,140313,0263,026304,243,316,4,1264,972,292
C,20010309,171330,1000061,00129C,0000345,1,11,1121,112105,0188,018800,343,446,3,1338,1029,309
C,20010309,171330,1000061,00129C,0000384,1,14,1402,140205,0556,055600,286,372,1,372,286,86
C,20010309,171330,1000061,00129C,0000294,1,14,1406,140681,0694,069401,236,307,4,1228,944,284
C,20010309,171330,1000061,00129C,0000434,1,11,1105,110504,0523,052300,378,492,7,3444,2646,798
C,20010309,171330,1000061,00129C,0000490,1,13,1301,130123,0887,088701,357,465,4,1860,1428,432
C,20010309,171330,1000061,00129C,0000418,1,11,1105,110501,1844,184400,197,257,3,771,591,180
C,20010309,171330,1000061,00129C,0000380,1,11,1121,112105,0109,010905,209,272,3,816,627,189
C,20010310,100407,1000065,00129C,0000484,1,11,1105,110509,1221,122103,180,234,5,1170,900,270
C,20010310,100407,1000065,00129C,0000411,1,14,1406,140681,1053,105301,383,498,1,498,383,115
C,20010310,100407,1000065,00129C,0000493,1,11,1113,111305,1755,175504,274,357,6,2142,1644,498
C,20010310,100407,1000065,00129C,0000477,1,11,1104,110411,1463,146303,575,748,5,3740,2875,865
C,20010310,120311,1000066,00201C,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87
C,20010310,120311,1000066,00201C,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78
C,20010310,120311,1000066,00201C,0000522,1,13,1301,130121,1677,167705,261,340,6,2040,1566,474
C,20010310,120311,1000066,00201C,0000408,1,11,1112,111201,0690,069004,410,727,1,727,410,317
C,20010310,120311,1000066,00201C,0000442,1,11,1101,110197,0266,026600,240,312,1,312,240,72
C,20010310,120311,1000066,00201C,0000467,1,11,1101,110115,0508,050800,173,225,7,1575,1211,364
C,20010310,120311,1000066,00201C,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57
C,20010310,120311,1000066,00201C,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
C,20010310,161521,1000064,00034C,0000188,1,11,1119,111901,1415,141500,251,327,4,1308,1004,304
C,20010310,161521,1000064,00034C,0000437,1,13,1301,130141,1950,195003,381,496,1,496,381,115
C,20010310,161521,1000064,00034C,0000144,1,11,1111,111109,1889,188903,340,442,1,442,340,102
C,20010310,161521,1000064,00034C,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
C,20010310,161521,1000064,00034C,0000106,1,14,1403,140317,0335,033502,354,461,1,461,354,107
C,20010310,161521,1000064,00034C,0000588,1,14,1406,140671,1151,115101,164,214,3,642,492,150
C,20010310,161521,1000064,00034C,0000265,1,11,1119,111909,1631,163101,366,476,1,476,366,110
C,20010310,161521,1000064,00034C,0000573,1,13,1301,130127,0779,077901,190,247,6,1482,1140,342
C,20010310,161521,1000064,00034C,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100
C,20010310,161521,1000064,00034C,0000425,1,11,1116,111601,1736,173603,208,401,1,401,208,193
C,20010311,133349,1000067,00191C,0000243,1,14,1403,140301,1525,152504,187,244,1,244,187,57
C,20010311,133349,1000067,00191C,0000285,1,11,1110,111015,1516,151601,208,271,6,1626,1248,378
C,20010312,095734,1000069,00091C,0000380,1,11,1121,112105,0109,010905,209,272,5,1360,1045,315
C,20010312,095734,1000069,00091C,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107
C,20010312,095734,1000069,00091C,0000505,1,11,1108,110803,0085,008500,194,253,1,253,194,59
C,20010312,095734,1000069,00091C,0000502,1,11,1107,110703,0725,072501,110,143,5,715,550,165
C,20010312,095734,1000069,00091C,0000478,1,11,1101,110125,0807,080700,121,158,1,158,121,37
C,20010312,171546,1000068,00044C,0000335,1,11,1101,110103,0485,048500,109,142,1,142,109,33
C,20010312,171546,1000068,00044C,0000575,1,11,1105,110501,0300,030002,378,492,1,492,378,114
C,20010312,171546,1000068,00044C,0000330,1,11,1121,112197,0068,006801,377,491,1,491,377,114
C,20010312,171546,1000068,00044C,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98
C,20010312,171546,1000068,00044C,0000040,1,11,1104,110401,1995,199502,243,316,1,316,243,73
C,20010312,171546,1000068,00044C,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146
C,20010312,171546,1000068,00044C,0000462,1,14,1406,140681,1674,167405,231,381,1,381,231,150
C,20010312,171546,1000068,00044C,0000610,1,11,1114,111401,0977,097702,295,384,6,2304,1770,534
C,20010312,180603,1000070,00095C,0000038,1,12,1203,120397,1416,141603,344,448,1,448,344,104
C,20010312,180603,1000070,00095C,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
C,20010312,180603,1000070,00095C,0000024,1,11,1197,119797,0530,053001,132,172,1,172,132,40
C,20010312,180603,1000070,00095C,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
C,20010312,180603,1000070,00095C,0000362,1,11,1119,111901,0171,017104,222,289,3,867,666,201
C,20010312,180603,1000070,00095C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131
C,20010312,180603,1000070,00095C,0000208,1,11,1112,111203,0777,077700,358,466,1,466,358,108
C,20010312,180603,1000070,00095C,0000549,1,11,1101,110119,1994,199404,330,429,1,429,330,99
C,20010312,180603,1000070,00095C,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89
C,20010312,180603,1000070,00095C,0000596,1,14,1401,140111,1068,106801,406,528,1,528,406,122
C,20010313,121029,1000071,00113C,0000289,1,14,1406,140691,0678,067800,475,618,1,618,475,143
C,20010313,121029,1000071,00113C,0000591,1,11,1111,111107,1471,147100,175,228,1,228,175,53
C,20010313,121029,1000071,00113C,0000336,1,11,1111,111101,1496,149602,393,511,1,511,393,118
C,20010313,121029,1000071,00113C,0000438,1,14,1403,140309,1100,110001,208,271,5,1355,1040,315
C,20010313,121029,1000071,00113C,0000433,1,14,1497,149797,0227,022700,416,541,5,2705,2080,625
C,20010313,121029,1000071,00113C,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52
C,20010313,121029,1000071,00113C,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63
C,20010313,131916,1000073,00146C,0000176,1,11,1116,111601,0018,001800,253,329,1,329,253,76
C,20010313,131916,1000073,00146C,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142
C,20010313,131916,1000073,00146C,0000227,1,11,1115,111509,0752,075203,274,357,2,714,548,166
C,20010313,131916,1000073,00146C,0000488,1,11,1119,111905,1644,164402,358,466,1,466,358,108
C,20010313,131916,1000073,00146C,0000461,1,14,1406,140671,0894,089401,381,496,1,496,381,115
C,20010313,155924,1000072,00124C,0000626,1,11,1107,110707,1729,172900,305,397,1,397,305,92
C,20010313,155924,1000072,00124C,0000314,1,11,1101,110119,1942,194203,276,359,1,359,276,83
C,20010313,155924,1000072,00124C,0000397,1,11,1105,110517,0191,019104,212,276,1,276,212,64
C,20010313,155924,1000072,00124C,0000690,1,13,1301,130133,0793,079301,586,762,5,3810,2930,880
C,20010313,155924,1000072,00124C,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78
C,20010314,122849,1000074,00163C,0000125,1,14,1402,140211,1176,117604,450,585,5,2925,2250,675
C,20010314,122849,1000074,00163C,0000425,1,11,1116,111601,1736,173603,208,401,5,2005,1040,965
C,20010314,122849,1000074,00163C,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82
C,20010314,122849,1000074,00163C,0000507,1,11,1102,110297,1145,114501,252,328,1,328,252,76
C,20010314,122849,1000074,00163C,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102
C,20010314,122849,1000074,00163C,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55
C,20010314,122849,1000074,00163C,0000278,1,11,1107,110725,0140,014000,278,362,7,2534,1946,588
C,20010314,122849,1000074,00163C,0000465,1,14,1402,140205,0918,091803,506,658,1,658,506,152
C,20010314,122849,1000074,00163C,0000308,1,14,1404,140407,0707,070700,468,609,1,609,468,141
C,20010315,134950,1000076,00041C,0000546,1,14,1404,140401,0549,054906,384,500,1,500,384,116
C,20010315,134950,1000076,00041C,0000220,1,11,1119,111905,0191,019100,402,523,5,2615,2010,605
C,20010315,154916,1000075,00032C,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108
C,20010315,154916,1000075,00032C,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101
C,20010315,154916,1000075,00032C,0000569,1,13,1301,130123,1382,138203,502,653,2,1306,1004,302
C,20010315,154916,1000075,00032C,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76
C,20010315,154916,1000075,00032C,0000465,1,14,1402,140205,0918,091803,506,658,4,2632,2024,608
C,20010315,154916,1000075,00032C,0000315,1,14,1402,140205,0405,040501,290,377,5,1885,1450,435
C,20010315,154916,1000075,00032C,0000347,1,11,1119,111905,1646,164603,297,387,4,1548,1188,360
