shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
A,20010227,132952,1000047,00272A,0000239,1,11,1104,110497,0781,078100,225,293,5,1465,1125,340
A,20010227,132952,1000047,00272A,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102
A,20010227,170615,1000044,00004A,0000496,1,11,1101,110197,0338,033802,456,593,5,2965,2280,685
A,20010227,170615,1000044,00004A,0000324,1,11,1120,112005,1854,185406,286,372,1,372,286,86
A,20010227,170615,1000044,00004A,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
A,20010227,170615,1000044,00004A,0000320,1,14,1403,140327,1903,190301,95,124,5,620,475,145
A,20010227,170615,1000044,00004A,0000555,1,11,1119,111997,1558,155803,93,121,1,121,93,28
A,20010227,170615,1000044,00004A,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88
A,20010227,170615,1000044,00004A,0000610,1,11,1114,111401,0977,097702,295,384,1,384,295,89
A,20010227,170615,1000044,00004A,0000568,1,11,1111,111113,0463,046305,81,106,5,530,405,125
A,20010227,175947,1000045,00052A,0000329,1,14,1401,140103,0094,009404,288,375,4,1500,1152,348
A,20010227,175947,1000045,00052A,0000542,1,13,1301,130139,1893,189300,343,446,5,2230,1715,515
A,20010227,175947,1000045,00052A,0000390,1,11,1117,111797,1943,194300,411,535,6,3210,2466,744
A,20010227,175947,1000045,00052A,0000664,1,11,1116,111697,1725,172503,319,415,1,415,319,96
A,20010227,175947,1000045,00052A,0000359,1,11,1116,111603,0567,056702,325,423,1,423,325,98
A,20010227,175947,1000045,00052A,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
A,20010227,175947,1000045,00052A,0000132,1,11,1118,111803,1241,124104,164,214,1,214,164,50
A,20010227,175947,1000045,00052A,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
A,20010227,175947,1000045,00052A,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107
A,20010227,175947,1000045,00052A,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87
A,20010227,182754,1000046,00217A,0000703,1,14,1404,140401,0824,082400,256,333,1,333,256,77
A,20010227,182754,1000046,00217A,0000077,1,11,1115,111511,1819,181900,321,418,1,418,321,97
A,20010227,182754,1000046,00217A,0000448,1,11,1120,112005,1298,129803,313,407,5,2035,1565,470
A,20010227,182754,1000046,00217A,0000189,1,11,1103,110397,1510,151003,321,418,7,2926,2247,679
A,20010227,182754,1000046,00217A,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
A,20010227,182754,1000046,00217A,0000391,1,11,1111,111111,0052,005200,191,249,1,249,191,58
A,20010227,182754,1000046,00217A,0000558,1,13,1301,130198,1839,183902,312,406,1,406,312,94
A,20010227,182754,1000046,00217A,0000493,1,11,1113,111305,1755,175504,274,357,6,2142,1644,498
A,20010227,182754,1000046,00217A,0000504,1,11,1121,112113,0358,035804,297,387,5,1935,1485,450
A,20010228,093543,1000050,00228A,0000182,1,11,1121,112113,0019,001902,381,496,1,496,381,115
A,20010228,093543,1000050,00228A,0000425,1,11,1116,111601,1736,173603,208,271,1,271,208,63
A,20010228,093543,1000050,00228A,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
A,20010228,114441,1000049,00112A,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
A,20010228,114441,1000049,00112A,0000370,1,11,1102,110211,1261,126101,224,292,1,292,224,68
A,20010228,114441,1000049,00112A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
A,20010228,114441,1000049,00112A,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
A,20010228,114441,1000049,00112A,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98
A,20010228,114441,1000049,00112A,0000548,1,11,1115,111503,1207,120700,305,397,1,397,305,92
A,20010228,114441,1000049,00112A,0000474,1,11,1118,111897,1812,181200,190,247,5,1235,950,285
A,20010228,114441,1000049,00112A,0000419,1,11,1112,111211,0736,073600,296,385,2,770,592,178
A,20010228,155636,1000048,00005A,0000259,1,11,1106,110697,0061,006101,263,342,6,2052,1578,474
A,20010228,155636,1000048,00005A,0000404,1,11,1115,111597,0728,072803,609,792,2,1584,1218,366
A,20010228,155636,1000048,00005A,0000365,1,14,1401,140111,0769,076900,161,210,1,210,161,49
A,20010228,155636,1000048,00005A,0000508,1,11,1117,111701,0471,047104,344,448,1,448,344,104
A,20010228,155636,1000048,00005A,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
A,20010228,155636,1000048,00005A,0000437,1,13,1301,130141,1950,195003,381,496,5,2480,1905,575
A,20010301,153736,1000052,00056A,0000328,1,14,1404,140405,1987,198701,191,249,5,1245,955,290
A,20010301,153736,1000052,00056A,0000542,1,13,1301,130139,1893,189300,343,446,1,446,343,103
A,20010301,153736,1000052,00056A,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
A,20010301,153736,1000052,00056A,0000470,1,11,1119,111909,0062,006201,274,357,1,357,274,83
A,20010301,153736,1000052,00056A,0000382,1,11,1119,111905,1336,133601,282,367,1,367,282,85
A,20010301,153736,1000052,00056A,0000450,1,11,1121,112111,1405,140503,321,418,4,1672,1284,388
A,20010301,153736,1000052,00056A,0000323,1,14,1406,140697,1714,171400,327,525,1,525,327,198
A,20010301,161600,1000051,00016A,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
A,20010301,161600,1000051,00016A,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
A,20010301,161600,1000051,00016A,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30
A,20010301,161600,1000051,00016A,0000345,1,11,1121,112105,0188,018800,343,547,1,547,343,204
A,20010301,161600,1000051,00016A,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
A,20010301,161600,1000051,00016A,0000307,1,14,1403,140305,0788,078801,273,355,4,1420,1092,328
A,20010301,161600,1000051,00016A,0000426,1,11,1106,110601,1763,176305,177,282,1,282,177,105
A,20010301,161600,1000051,00016A,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
A,20010303,094854,1000053,00056A,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
A,20010303,094854,1000053,00056A,0000471,1,11,1115,111511,1361,136102,275,358,6,2148,1650,498
A,20010303,094854,1000053,00056A,0000355,1,14,1403,140309,0585,058501,336,437,1,437,336,101
A,20010303,094854,1000053,00056A,0000568,1,11,1111,111113,0463,046305,81,106,1,106,81,25
A,20010303,094854,1000053,00056A,0000360,1,11,1119,111905,1327,132705,235,306,6,1836,1410,426
A,20010303,094854,1000053,00056A,0000409,1,13,1301,130125,1033,103300,333,433,1,433,333,100
A,20010305,103333,1000054,00077A,0000309,1,13,1303,130301,0394,039401,308,401,6,2406,1848,558
A,20010305,103333,1000054,00077A,0000495,1,11,1111,111113,0138,013801,247,322,3,966,741,225
A,20010305,103333,1000054,00077A,0000177,1,11,1120,112003,0290,029000,323,420,5,2100,1615,485
A,20010305,103333,1000054,00077A,0000443,1,13,1301,130121,1886,188600,395,514,1,514,395,119
A,20010305,103333,1000054,00077A,0000163,1,11,1106,110601,0477,047701,77,101,5,505,385,120
A,20010305,103333,1000054,00077A,0000238,1,11,1121,112197,0178,017803,271,353,1,353,271,82
A,20010306,100141,1000058,00178A,0000649,1,11,1119,111903,1441,144100,297,387,1,387,297,90
A,20010306,100141,1000058,00178A,0000286,1,11,1104,110415,1057,105702,302,393,1,393,302,91
A,20010306,100141,1000058,00178A,0000219,1,13,1304,130403,1537,153702,378,492,5,2460,1890,570
A,20010306,100141,1000058,00178A,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82
A,20010306,100141,1000058,00178A,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74
A,20010306,102242,1000057,00152A,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
A,20010306,102242,1000057,00152A,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
A,20010306,102242,1000057,00152A,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93
A,20010306,102242,1000057,00152A,0000305,1,11,1101,110129,1765,176502,185,241,5,1205,925,280
A,20010306,102242,1000057,00152A,0000590,1,11,1112,111297,1260,126001,472,614,5,3070,2360,710
A,20010306,102242,1000057,00152A,0000127,1,14,1401,140109,0898,089803,402,523,6,3138,2412,726
A,20010306,135940,1000055,00032A,0000198,1,11,1112,111205,0901,090101,181,236,1,236,181,55
A,20010306,135940,1000055,00032A,0000395,1,11,1118,111807,1556,155601,293,381,4,1524,1172,352
A,20010306,135940,1000055,00032A,0000317,1,11,1119,111907,0623,062301,357,555,1,555,357,198
A,20010306,135940,1000055,00032A,0000272,1,11,1101,110137,0679,067901,150,195,6,1170,900,270
A,20010306,143547,1000060,00225A,0000313,1,11,1119,111997,1378,137803,185,241,1,241,185,56
A,20010306,143547,1000060,00225A,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
A,20010306,143547,1000060,00225A,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111
A,20010306,143547,1000060,00225A,0000383,1,11,1103,110301,1919,191900,404,526,5,2630,2020,610
A,20010306,144451,1000056,00056A,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
A,20010306,144451,1000056,00056A,0000379,1,12,1201,120197,1725,172506,243,316,1,316,243,73
A,20010306,144451,1000056,00056A,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
A,20010306,144451,1000056,00056A,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68
A,20010306,144451,1000056,00056A,0000117,1,14,1406,140691,0714,071401,197,257,1,257,197,60
A,20010306,144451,1000056,00056A,0000268,1,11,1106,110601,0341,034102,265,345,7,2415,1855,560
A,20010306,164637,1000059,00182A,0000721,1,11,1113,111305,1325,132500,312,406,1,406,312,94
A,20010306,164637,1000059,00182A,0000552,1,14,1406,140697,0949,094901,307,400,6,2400,1842,558
A,20010306,164637,1000059,00182A,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45
A,20010306,164637,1000059,00182A,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
A,20010306,164637,1000059,00182A,0000209,1,11,1197,119705,0147,014701,292,380,1,380,292,88
A,20010306,164637,1000059,00182A,0000572,1,11,1115,111507,1801,180100,421,666,5,3330,2105,1225
A,20010306,164637,1000059,00182A,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
A,20010306,164637,1000059,00182A,0000246,1,11,1111,111109,1223,122300,333,433,1,433,333,100
A,20010306,164637,1000059,00182A,0000310,1,14,1404,140403,1148,114803,298,388,1,388,298,90
A,20010306,164637,1000059,00182A,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71
A,20010307,170553,1000061,00045A,0000482,1,11,1119,111997,0844,084400,285,371,5,1855,1425,430
A,20010307,170553,1000061,00045A,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
A,20010307,170553,1000061,00045A,0000598,1,14,1406,140621,1747,174700,206,268,1,268,206,62
A,20010307,170553,1000061,00045A,0000252,1,14,1404,140401,0153,015302,238,310,1,310,238,72
A,20010307,170553,1000061,00045A,0000228,1,14,1402,140205,0749,074904,325,423,6,2538,1950,588
A,20010307,170553,1000061,00045A,0000322,1,13,1303,130303,0606,060602,213,277,6,1662,1278,384
A,20010307,170553,1000061,00045A,0000260,1,11,1121,112107,1431,143106,325,423,5,2115,1625,490
A,20010308,113514,1000064,00112A,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84
A,20010308,113514,1000064,00112A,0000346,1,13,1301,130129,0518,051802,380,494,1,494,380,114
A,20010308,113514,1000064,00112A,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108
A,20010308,113514,1000064,00112A,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
A,20010308,113514,1000064,00112A,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106
A,20010308,113514,1000064,00112A,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57
A,20010308,113514,1000064,00112A,0000361,1,11,1121,112105,0799,079901,339,441,1,441,339,102
A,20010308,120312,1000065,00250A,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146
A,20010308,120312,1000065,00250A,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80
A,20010308,120312,1000065,00250A,0000527,1,11,1114,111405,1862,186203,240,312,5,1560,1200,360
A,20010308,120312,1000065,00250A,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
A,20010308,120312,1000065,00250A,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113
A,20010308,120312,1000065,00250A,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84
A,20010308,120312,1000065,00250A,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78
A,20010308,120312,1000065,00250A,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
A,20010308,120312,1000065,00250A,0000414,1,11,1117,111701,1705,170501,310,403,1,403,310,93
A,20010308,134828,1000062,00045A,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45
A,20010308,134828,1000062,00045A,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75
A,20010308,142353,1000063,00080A,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67
A,20010308,142353,1000063,00080A,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
A,20010308,142353,1000063,00080A,0000281,1,14,1403,140305,1501,150100,206,268,1,268,206,62
A,20010308,142353,1000063,00080A,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114
A,20010308,142353,1000063,00080A,0000425,1,11,1116,111601,1736,173603,208,271,6,1626,1248,378
A,20010308,142353,1000063,00080A,0000562,1,11,1101,110142,1440,144003,415,540,3,1620,1245,375
A,20010309,084221,1000067,00167A,0000253,1,11,1121,112101,0412,041201,289,376,3,1128,867,261
A,20010309,084221,1000067,00167A,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176
A,20010309,141418,1000068,00250A,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141
A,20010309,141418,1000068,00250A,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92
A,20010309,141418,1000068,00250A,0000516,1,14,1403,140313,0263,026304,243,316,5,1580,1215,365
A,20010309,141418,1000068,00250A,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
A,20010309,141418,1000068,00250A,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
A,20010309,171330,1000066,00129A,0000345,1,11,1121,112105,0188,018800,343,547,1,547,343,204
A,20010309,171330,1000066,00129A,0000434,1,11,1105,110504,0523,052300,378,492,5,2460,1890,570
A,20010309,171330,1000066,00129A,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63
A,20010309,171330,1000066,00129A,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
A,20010309,171330,1000066,00129A,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
A,20010309,171330,1000066,00129A,0000490,1,13,1301,130123,0887,088701,357,465,4,1860,1428,432
A,20010309,171330,1000066,00129A,0000384,1,14,1402,140205,0556,055600,286,372,5,1860,1430,430
A,20010309,175255,1000069,00261A,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52
A,20010309,175255,1000069,00261A,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85
A,20010309,175255,1000069,00261A,0000505,1,11,1108,110803,0085,008500,194,253,1,253,194,59
A,20010309,175255,1000069,00261A,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142
A,20010309,175255,1000069,00261A,0000577,1,11,1115,111511,1880,188002,160,208,1,208,160,48
A,20010309,175255,1000069,00261A,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107
A,20010309,175255,1000069,00261A,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89
A,20010309,175255,1000069,00261A,0000263,1,14,1401,140103,0983,098300,336,437,1,437,336,101
A,20010309,175255,1000069,00261A,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111
A,20010310,100407,1000071,00129A,0000411,1,14,1406,140681,1053,105301,383,498,6,2988,2298,690
A,20010310,100407,1000071,00129A,0000484,1,11,1105,110509,1221,122103,180,328,1,328,180,148
A,20010310,100407,1000071,00129A,0000493,1,11,1113,111305,1755,175504,274,512,5,2560,1370,1190
A,20010310,100407,1000071,00129A,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
A,20010310,120311,1000072,00201A,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87
A,20010310,120311,1000072,00201A,0000408,1,11,1112,111201,0690,069004,410,533,2,1066,820,246
A,20010310,120311,1000072,00201A,0000407,1,14,1406,140631,0423,042305,259,337,3,1011,777,234
A,20010310,120311,1000072,00201A,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79
A,20010310,120311,1000072,00201A,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57
A,20010310,120311,1000072,00201A,0000442,1,11,1101,110197,0266,026600,240,429,3,1287,720,567
A,20010310,120311,1000072,00201A,0000467,1,11,1101,110115,0508,050800,173,225,6,1350,1038,312
A,20010310,120311,1000072,00201A,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
A,20010310,161521,1000070,00034A,0000188,1,11,1119,111901,1415,141500,251,327,6,1962,1506,456
A,20010310,161521,1000070,00034A,0000425,1,11,1116,111601,1736,173603,208,271,5,1355,1040,315
A,20010310,161521,1000070,00034A,0000144,1,11,1111,111109,1889,188903,340,442,1,442,340,102
A,20010310,161521,1000070,00034A,0000573,1,13,1301,130127,0779,077901,190,247,1,247,190,57
A,20010310,161521,1000070,00034A,0000106,1,14,1403,140317,0335,033502,354,461,3,1383,1062,321
A,20010310,161521,1000070,00034A,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50
A,20010310,161521,1000070,00034A,0000265,1,11,1119,111909,1631,163101,366,476,5,2380,1830,550
A,20010310,161521,1000070,00034A,0000463,1,14,1402,140211,0108,010800,333,596,1,596,333,263
A,20010310,161521,1000070,00034A,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
A,20010310,161521,1000070,00034A,0000437,1,13,1301,130141,1950,195003,381,496,1,496,381,115
A,20010311,133349,1000073,00191A,0000243,1,14,1403,140301,1525,152504,187,244,5,1220,935,285
A,20010311,133349,1000073,00191A,0000285,1,11,1110,111015,1516,151601,208,271,1,271,208,63
A,20010312,095734,1000075,00091A,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33
A,20010312,095734,1000075,00091A,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107
A,20010312,095734,1000075,00091A,0000505,1,11,1108,110803,0085,008500,194,253,5,1265,970,295
A,20010312,095734,1000075,00091A,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63
A,20010312,095734,1000075,00091A,0000478,1,11,1101,110125,0807,080700,121,158,6,948,726,222
A,20010312,171546,1000074,00044A,0000040,1,11,1104,110401,1995,199502,243,316,1,316,243,73
A,20010312,171546,1000074,00044A,0000575,1,11,1105,110501,0300,030002,378,492,3,1476,1134,342
A,20010312,171546,1000074,00044A,0000335,1,11,1101,110103,0485,048500,109,142,1,142,109,33
A,20010312,171546,1000074,00044A,0000510,1,11,1112,111209,1148,114804,324,422,3,1266,972,294
A,20010312,171546,1000074,00044A,0000330,1,11,1121,112197,0068,006801,377,491,5,2455,1885,570
A,20010312,171546,1000074,00044A,0000462,1,14,1406,140681,1674,167405,231,301,1,301,231,70
A,20010312,171546,1000074,00044A,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146
A,20010312,171546,1000074,00044A,0000610,1,11,1114,111401,0977,097702,295,384,5,1920,1475,445
A,20010312,180603,1000076,00095A,0000362,1,11,1119,111901,0171,017104,222,391,1,391,222,169
A,20010312,180603,1000076,00095A,0000441,1,11,1110,111007,0713,071300,296,385,6,2310,1776,534
A,20010312,180603,1000076,00095A,0000038,1,12,1203,120397,1416,141603,344,448,1,448,344,104
A,20010312,180603,1000076,00095A,0000403,1,11,1120,112097,0465,046500,203,264,5,1320,1015,305
A,20010312,180603,1000076,00095A,0000024,1,11,1197,119797,0530,053001,132,172,1,172,132,40
A,20010312,180603,1000076,00095A,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131
A,20010312,180603,1000076,00095A,0000208,1,11,1112,111203,0777,077700,358,466,1,466,358,108
A,20010312,180603,1000076,00095A,0000549,1,11,1101,110119,1994,199404,330,429,1,429,330,99
A,20010312,180603,1000076,00095A,0000596,1,14,1401,140111,1068,106801,406,528,5,2640,2030,610
A,20010312,180603,1000076,00095A,0000489,1,11,1120,112003,1668,166803,196,255,7,1785,1372,413
