customer,receipt
00084A,1000268
00084A,1000268
00084A,1000268
00104A,1000269
00104A,1000269
00104A,1000269
00104A,1000269
00104A,1000269
00104A,1000269
00104A,1000269
00104A,1000269
00104A,1000269
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00082A,1000274
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00168A,1000275
00066A,1000277
00066A,1000277
00066A,1000277
00066A,1000277
00066A,1000277
00066A,1000277
00066A,1000277
00236A,1000279
00236A,1000279
00236A,1000279
00236A,1000279
00024A,1000276
00024A,1000276
00024A,1000276
00024A,1000276
00216A,1000278
00216A,1000278
00216A,1000278
00216A,1000278
00216A,1000278
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00170A,1000280
00269A,1000282
00269A,1000282
00269A,1000282
00269A,1000282
00269A,1000282
00269A,1000282
00269A,1000282
00014A,1000281
00016A,1000283
00016A,1000283
00016A,1000283
00016A,1000283
00016A,1000283
00016A,1000283
00214A,1000285
00214A,1000285
00214A,1000285
00214A,1000285
00214A,1000285
00214A,1000285
00111A,1000284
00111A,1000284
00111A,1000284
00111A,1000284
00059A,1000286
00059A,1000286
00059A,1000286
00059A,1000286
00059A,1000286
00269A,1000287
00269A,1000287
00269A,1000287
00269A,1000287
00269A,1000287
00269A,1000287
00269A,1000287
00269A,1000287
00089A,1000289
00089A,1000289
00089A,1000289
00089A,1000289
00089A,1000289
00089A,1000289
00089A,1000289
00269A,1000291
00269A,1000291
00110A,1000290
00110A,1000290
00110A,1000290
00110A,1000290
00110A,1000290
00110A,1000290
00110A,1000290
00074A,1000288
00074A,1000288
00074A,1000288
00074A,1000288
00074A,1000288
00074A,1000288
00074A,1000288
00074A,1000288
00074A,1000288
00041A,1000293
00041A,1000293
00041A,1000293
00041A,1000293
00041A,1000293
00041A,1000293
00006A,1000292
00006A,1000292
00006A,1000292
00006A,1000292
00006A,1000292
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00170A,1000294
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00238A,1000295
00225A,1000298
00225A,1000298
00225A,1000298
00010A,1000296
00010A,1000296
00010A,1000296
00010A,1000296
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00231A,1000299
00066A,1000297
00066A,1000297
00066A,1000297
00066A,1000297
00020A,1000300
00020A,1000300
00020A,1000300
00020A,1000300
00020A,1000300
00020A,1000300
00020A,1000300
00020A,1000300
00250A,1000304
00250A,1000304
00250A,1000304
00219A,1000302
00219A,1000302
00268A,1000305
00268A,1000305
00268A,1000305
00268A,1000305
00268A,1000305
00223A,1000303
00223A,1000303
00223A,1000303
00223A,1000303
00223A,1000303
00223A,1000303
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00016A,1000301
00192A,1000308
00192A,1000308
00192A,1000308
00192A,1000308
00192A,1000308
00155A,1000307
00155A,1000307
00155A,1000307
00155A,1000307
00155A,1000307
00030A,1000306
00030A,1000306
00030A,1000306
00030A,1000306
00030A,1000306
00030A,1000306
00030A,1000306
00207A,1000309
00207A,1000309
00207A,1000309
00207A,1000309
00207A,1000309
00207A,1000309
00250A,1000310
00250A,1000310
00250A,1000310
00250A,1000310
00250A,1000310
00250A,1000310
00250A,1000310
00250A,1000310
00250A,1000311
00250A,1000311
00250A,1000311
00250A,1000311
00250A,1000311
00250A,1000311
00250A,1000311
00238A,1000315
00238A,1000315
00238A,1000315
00238A,1000315
00223A,1000312
00223A,1000312
00223A,1000312
00223A,1000312
00223A,1000312
00223A,1000312
00223A,1000312
00231A,1000314
00231A,1000314
00231A,1000314
00231A,1000314
00231A,1000314
00231A,1000314
00231A,1000314
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00230A,1000313
00171A,1000318
00171A,1000318
00171A,1000318
00171A,1000318
00171A,1000318
00171A,1000318
00171A,1000318
00047A,1000316
00047A,1000316
00047A,1000316
00047A,1000316
00047A,1000316
00244A,1000319
00244A,1000319
00244A,1000319
00244A,1000319
00244A,1000319
00096A,1000317
00096A,1000317
00096A,1000317
00096A,1000317
00096A,1000317
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00146A,1000320
00080A,1000321
00080A,1000321
00080A,1000321
00080A,1000321
00080A,1000321
00080A,1000321
00080A,1000321
00080A,1000321
00080A,1000321
00221A,1000324
00221A,1000324
00221A,1000324
00221A,1000324
00221A,1000324
00221A,1000324
00221A,1000324
00230A,1000325
00230A,1000325
00230A,1000325
00230A,1000325
00230A,1000325
00230A,1000325
00230A,1000325
00230A,1000325
00230A,1000325
00113A,1000323
00113A,1000323
00113A,1000323
00094A,1000322
00094A,1000322
00094A,1000322
00094A,1000322
00094A,1000322
00094A,1000322
00205A,1000326
00205A,1000326
00111A,1000327
00111A,1000327
00111A,1000327
00111A,1000327
00111A,1000327
00170A,1000328
00170A,1000328
00170A,1000328
00236A,1000332
00236A,1000332
00236A,1000332
00236A,1000332
00236A,1000332
00236A,1000332
00004A,1000329
00004A,1000329
00004A,1000329
00004A,1000329
00004A,1000329
00004A,1000329
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00080A,1000331
00274A,1000333
00274A,1000333
00274A,1000333
00274A,1000333
00274A,1000333
00274A,1000333
00274A,1000333
00274A,1000333
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00066A,1000330
00238A,1000336
00238A,1000336
00238A,1000336
00238A,1000336
00159A,1000335
00159A,1000335
00159A,1000335
00159A,1000335
00159A,1000335
00039A,1000334
00039A,1000334
00039A,1000334
00039A,1000334
00039A,1000334
00039A,1000334
00121A,1000339
00121A,1000339
00121A,1000339
00121A,1000339
00121A,1000339
00121A,1000339
00121A,1000339
00121A,1000339
00121A,1000339
00114A,1000338
00114A,1000338
00114A,1000338
00114A,1000338
00114A,1000338
00029A,1000337
00216A,1000343
00216A,1000343
00216A,1000343
00063A,1000340
00063A,1000340
00063A,1000340
00111A,1000342
00111A,1000342
00111A,1000342
00111A,1000342
00106A,1000341
00106A,1000341
00106A,1000341
00106A,1000341
00106A,1000341
00106A,1000341
00106A,1000341
00006A,1000344
00006A,1000344
00039A,1000346
00039A,1000346
00039A,1000346
00039A,1000346
00039A,1000346
00250A,1000349
00250A,1000349
00250A,1000349
00250A,1000349
00250A,1000349
00250A,1000349
00103A,1000348
00103A,1000348
00103A,1000348
00103A,1000348
00103A,1000348
00103A,1000348
00074A,1000347
00074A,1000347
00074A,1000347
00074A,1000347
00074A,1000347
00074A,1000347
00024A,1000345
00024A,1000345
00024A,1000345
00024A,1000345
00024A,1000345
00024A,1000345
00024A,1000345
00014A,1000350
00014A,1000350
00014A,1000350
00014A,1000350
00063A,1000355
00063A,1000355
00063A,1000355
00063A,1000355
00063A,1000355
00103A,1000356
00103A,1000356
00103A,1000356
00103A,1000356
00103A,1000356
00103A,1000356
00103A,1000356
00103A,1000356
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00030A,1000353
00144A,1000357
00144A,1000357
00144A,1000357
00144A,1000357
00144A,1000357
00002A,1000351
00002A,1000351
00002A,1000351
00002A,1000351
00002A,1000351
00054A,1000354
00054A,1000354
00054A,1000354
00190A,1000358
00190A,1000358
00190A,1000358
00190A,1000358
00190A,1000358
00012A,1000352
00012A,1000352
00012A,1000352
00012A,1000352
00012A,1000352
00012A,1000352
00012A,1000352
00041A,1000359
00041A,1000359
00041A,1000359
00041A,1000359
00041A,1000359
00041A,1000359
00041A,1000359
00041A,1000359
00063A,1000361
00063A,1000361
00063A,1000361
00052A,1000360
00052A,1000360
00052A,1000360
00052A,1000360
00052A,1000360
00052A,1000360
00078A,1000362
00078A,1000362
00078A,1000362
00078A,1000362
00231A,1000363
00231A,1000363
00231A,1000363
00231A,1000363
00231A,1000363
00231A,1000363
00231A,1000363
00274A,1000364
00274A,1000364
00274A,1000364
00274A,1000364
00274A,1000364
00274A,1000364
00274A,1000364
00274A,1000364
00274A,1000364
00110A,1000365
00110A,1000365
00110A,1000365
00110A,1000365
00110A,1000365
00155A,1000366
00155A,1000366
00155A,1000366
00155A,1000366
00155A,1000366
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00180A,1000367
00198A,1000368
00198A,1000368
00198A,1000368
00198A,1000368
00198A,1000368
00198A,1000368
00198A,1000368
00041A,1000369
00041A,1000369
00041A,1000369
00041A,1000369
00041A,1000369
00041A,1000369
00268A,1000371
00268A,1000371
00268A,1000371
00268A,1000371
00268A,1000371
00268A,1000371
00075A,1000370
00075A,1000370
00075A,1000370
00075A,1000370
00075A,1000370
00075A,1000370
00075A,1000370
00075A,1000370
00075A,1000370
00082A,1000372
00082A,1000372
00082A,1000372
00082A,1000372
00082A,1000372
00082A,1000372
00082A,1000372
00082A,1000372
00082A,1000372
00141A,1000373
00141A,1000373
00141A,1000373
00141A,1000373
00141A,1000373
00216A,1000374
00216A,1000374
00216A,1000374
00216A,1000374
00216A,1000374
00216A,1000374
00216A,1000374
00240A,1000375
00240A,1000375
00240A,1000375
00240A,1000375
00240A,1000375
00274A,1000376
00274A,1000376
00274A,1000376
00274A,1000376
00274A,1000376
00274A,1000376
00274A,1000376
00114A,1000378
00114A,1000378
00114A,1000378
00020A,1000377
00020A,1000377
00155A,1000379
00194A,1000381
00194A,1000381
00012A,1000380
00012A,1000380
00012A,1000380
00012A,1000380
00094A,1000383
00094A,1000383
00094A,1000383
00094A,1000383
00094A,1000383
00094A,1000383
00094A,1000383
00126A,1000384
00066A,1000382
00066A,1000382
00066A,1000382
00066A,1000382
00231A,1000387
00221A,1000386
00221A,1000386
00221A,1000386
00221A,1000386
00091A,1000385
00091A,1000385
00091A,1000385
00091A,1000385
00091A,1000385
00091A,1000385
00052A,1000388
00075A,1000389
00075A,1000389
00075A,1000389
00075A,1000389
00075A,1000389
00075A,1000389
00075A,1000389
00075A,1000389
00075A,1000389
00088A,1000390
00088A,1000390
00088A,1000390
00088A,1000390
00088A,1000390
00088A,1000390
00088A,1000390
00088A,1000390
00088A,1000390
00091A,1000391
00091A,1000391
00091A,1000391
00091A,1000391
00091A,1000391
00091A,1000391
00091A,1000391
00091A,1000391
00108A,1000392
00108A,1000392
00108A,1000392
00108A,1000392
00138A,1000393
00138A,1000393
00138A,1000393
00138A,1000393
00238A,1000394
00238A,1000394
00238A,1000394
00238A,1000394
00238A,1000394
00238A,1000394
00238A,1000394
00111A,1000395
00111A,1000395
00111A,1000395
00111A,1000395
00228A,1000397
00228A,1000397
00228A,1000397
00228A,1000397
00228A,1000397
00228A,1000397
00228A,1000397
00221A,1000396
00221A,1000396
00221A,1000396
00221A,1000396
00221A,1000396
00221A,1000396
00221A,1000396
00221A,1000396
00221A,1000396
00219A,1000399
00219A,1000399
00014A,1000398
00126A,1000404
00126A,1000404
00164A,1000406
00164A,1000406
00164A,1000406
00164A,1000406
00164A,1000406
00164A,1000406
00094A,1000401
00094A,1000401
00094A,1000401
00094A,1000401
00094A,1000401
00132A,1000405
00132A,1000405
00118A,1000403
00118A,1000403
00118A,1000403
00118A,1000403
00118A,1000403
00118A,1000403
00118A,1000403
00053A,1000400
00053A,1000400
00053A,1000400
00053A,1000400
00053A,1000400
00053A,1000400
00053A,1000400
00053A,1000400
00108A,1000402
00108A,1000402
00108A,1000402
00108A,1000402
00108A,1000402
00108A,1000402
00108A,1000402
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00272A,1000407
00181A,1000409
00181A,1000409
00181A,1000409
00181A,1000409
00181A,1000409
00181A,1000409
00181A,1000409
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00023A,1000408
00219A,1000410
00219A,1000410
00219A,1000410
00219A,1000410
00012A,1000411
00012A,1000411
00012A,1000411
00266A,1000412
00266A,1000412
00266A,1000412
00266A,1000412
00266A,1000412
00266A,1000412
00268A,1000413
00268A,1000413
00268A,1000413
00268A,1000413
00268A,1000413
00268A,1000413
00268A,1000413
00222A,1000414
00222A,1000414
00222A,1000414
00222A,1000414
00222A,1000414
00222A,1000414
00222A,1000414
00222A,1000414
00222A,1000414
00054A,1000415
00054A,1000415
00054A,1000415
00054A,1000415
00056A,1000417
00056A,1000417
00056A,1000417
00056A,1000417
00056A,1000417
00056A,1000417
00056A,1000417
00056A,1000417
00041A,1000416
00041A,1000416
00041A,1000416
00087A,1000418
00087A,1000418
00087A,1000418
00087A,1000418
00087A,1000418
00087A,1000418
00087A,1000418
00198A,1000419
00198A,1000419
00198A,1000419
00198A,1000419
00198A,1000419
00198A,1000419
00198A,1000419
00121A,1000422
00121A,1000422
00121A,1000422
00121A,1000422
00121A,1000422
00121A,1000422
00121A,1000422
00121A,1000422
00121A,1000422
00132A,1000423
00066A,1000421
00231A,1000425
00231A,1000425
00231A,1000425
00138A,1000424
00138A,1000424
00138A,1000424
00272A,1000426
00272A,1000426
00272A,1000426
00272A,1000426
00272A,1000426
00272A,1000426
00272A,1000426
00054A,1000420
00054A,1000420
00054A,1000420
00054A,1000420
00054A,1000420
00054A,1000420
00054A,1000420
00266A,1000427
00266A,1000427
00266A,1000427
00266A,1000427
00266A,1000427
00266A,1000427
00266A,1000427
00096A,1000428
00096A,1000428
00096A,1000428
00155A,1000430
00198A,1000432
00177A,1000431
00108A,1000429
00108A,1000429
00043A,1000435
00043A,1000435
00043A,1000435
00043A,1000435
00043A,1000435
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00124A,1000436
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00023A,1000434
00006A,1000433
00006A,1000433
00006A,1000433
00006A,1000433
00006A,1000433
00192A,1000439
00192A,1000439
00192A,1000439
00192A,1000439
00192A,1000439
00192A,1000439
00192A,1000439
00192A,1000439
00190A,1000438
00190A,1000438
00190A,1000438
00190A,1000438
00190A,1000438
00190A,1000438
00190A,1000438
00254A,1000440
00254A,1000440
00254A,1000440
00254A,1000440
00254A,1000440
00254A,1000440
00254A,1000440
00254A,1000440
00254A,1000440
00269A,1000441
00269A,1000441
00269A,1000441
00269A,1000441
00269A,1000441
00269A,1000441
00269A,1000441
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00177A,1000437
00047A,1000442
00047A,1000442
00047A,1000442
00047A,1000442
00047A,1000442
00047A,1000442
00047A,1000442
00126A,1000444
00126A,1000444
00126A,1000444
00082A,1000443
00082A,1000443
00082A,1000443
00082A,1000443
00082A,1000443
00082A,1000443
00088A,1000447
00088A,1000447
00088A,1000447
00088A,1000447
00088A,1000447
00088A,1000447
00053A,1000446
00053A,1000446
00053A,1000446
00053A,1000446
00053A,1000446
00053A,1000446
00244A,1000449
00244A,1000449
00244A,1000449
00244A,1000449
00244A,1000449
00029A,1000445
00029A,1000445
00029A,1000445
00029A,1000445
00029A,1000445
00184A,1000448
00184A,1000448
00184A,1000448
00184A,1000448
00063A,1000451
00063A,1000451
00063A,1000451
00063A,1000451
00063A,1000451
00226A,1000454
00226A,1000454
00226A,1000454
00226A,1000454
00226A,1000454
00254A,1000455
00254A,1000455
00254A,1000455
00254A,1000455
00254A,1000455
00254A,1000455
00254A,1000455
00254A,1000455
00254A,1000455
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00053A,1000450
00066A,1000452
00066A,1000452
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00192A,1000453
00078A,1000457
00078A,1000457
00002A,1000456
00002A,1000456
00002A,1000456
00147A,1000459
00147A,1000459
00238A,1000462
00158A,1000460
00158A,1000460
00158A,1000460
00158A,1000460
00158A,1000460
00158A,1000460
00125A,1000458
00125A,1000458
00125A,1000458
00125A,1000458
00125A,1000458
00231A,1000461
00231A,1000461
00231A,1000461
00231A,1000461
00231A,1000461
00231A,1000461
00231A,1000461
00106A,1000464
00106A,1000464
00106A,1000464
00106A,1000464
00106A,1000464
00266A,1000466
00266A,1000466
00266A,1000466
00266A,1000466
00266A,1000466
00266A,1000466
00198A,1000465
00198A,1000465
00198A,1000465
00198A,1000465
00198A,1000465
00198A,1000465
00198A,1000465
00072A,1000463
00072A,1000463
00072A,1000463
00072A,1000463
00072A,1000463
00072A,1000463
00153A,1000467
00153A,1000467
00153A,1000467
00153A,1000467
00153A,1000467
00243A,1000469
00243A,1000469
00243A,1000469
00223A,1000468
00223A,1000468
00223A,1000468
00223A,1000468
00223A,1000468
00223A,1000468
00223A,1000468
00223A,1000468
00002A,1000470
00002A,1000470
00002A,1000470
00002A,1000470
00002A,1000470
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00121A,1000471
00226A,1000475
00226A,1000475
00226A,1000475
00226A,1000475
00226A,1000475
00226A,1000475
00063A,1000473
00063A,1000473
00063A,1000473
00063A,1000473
00106A,1000474
00106A,1000474
00106A,1000474
00106A,1000474
00106A,1000474
00106A,1000474
00024A,1000472
00024A,1000472
00024A,1000472
00024A,1000472
00024A,1000472
00024A,1000472
00024A,1000472
00112A,1000476
00112A,1000476
00112A,1000476
00112A,1000476
00112A,1000476
00112A,1000476
00112A,1000476
00112A,1000476
00192A,1000478
00192A,1000478
00192A,1000478
00192A,1000478
00192A,1000478
00192A,1000478
00230A,1000479
00230A,1000479
00230A,1000479
00230A,1000479
00230A,1000479
00230A,1000479
00230A,1000479
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00254A,1000480
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00180A,1000477
00263A,1000482
00263A,1000482
00263A,1000482
00263A,1000482
00263A,1000482
00263A,1000482
00263A,1000482
00153A,1000481
00153A,1000481
00153A,1000481
00153A,1000481
00153A,1000481
00153A,1000481
00153A,1000481
00153A,1000481
00153A,1000481
