customer,date,dayDiff
00020B,20010903,4442
00020B,20010903,4442
00020B,20010903,4442
00020B,20010903,4442
00020B,20010903,4442
00020B,20010903,4442
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010415,4583
00020C,20010602,4535
00020C,20010602,4535
00020C,20010602,4535
00020C,20010602,4535
00020C,20010602,4535
00020C,20010602,4535
00020C,20010602,4535
00020C,20010602,4535
00020C,20010623,4514
00020C,20010623,4514
00020C,20010813,4463
00020C,20010813,4463
00020C,20010813,4463
00020C,20010813,4463
00020C,20010813,4463
00020C,20010813,4463
00020C,20010813,4463
00020C,20010813,4463
00020C,20010828,4448
00020C,20010828,4448
00020C,20010828,4448
00020C,20010828,4448
00020C,20010829,4447
00020C,20010903,4442
00020C,20010903,4442
00020C,20010903,4442
00020C,20010903,4442
00020C,20010903,4442
00020C,20010903,4442
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010415,4583
00020D,20010602,4535
00020D,20010602,4535
00020D,20010602,4535
00020D,20010602,4535
00020D,20010602,4535
00020D,20010602,4535
00020D,20010602,4535
00020D,20010602,4535
00020D,20010623,4514
00020D,20010623,4514
00020D,20010813,4463
00020D,20010813,4463
00020D,20010813,4463
00020D,20010813,4463
00020D,20010813,4463
00020D,20010813,4463
00020D,20010813,4463
00020D,20010813,4463
00020D,20010828,4448
00020D,20010828,4448
00020D,20010828,4448
00020D,20010828,4448
00020D,20010829,4447
00020D,20010903,4442
00020D,20010903,4442
00020D,20010903,4442
00020D,20010903,4442
00020D,20010903,4442
00020D,20010903,4442
00021A,20010130,4658
00021A,20010130,4658
00021A,20010130,4658
00021A,20010130,4658
00021A,20010130,4658
00021A,20010130,4658
00021A,20010130,4658
00021A,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021B,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021C,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00021D,20010130,4658
00022A,20010316,4613
00022A,20010320,4609
00022A,20010320,4609
00022A,20010320,4609
00022A,20010320,4609
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022A,20010406,4592
00022B,20010316,4613
00022B,20010320,4609
00022B,20010320,4609
00022B,20010320,4609
00022B,20010320,4609
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022B,20010406,4592
00022C,20010316,4613
00022C,20010320,4609
00022C,20010320,4609
00022C,20010320,4609
00022C,20010320,4609
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022C,20010406,4592
00022D,20010316,4613
00022D,20010320,4609
00022D,20010320,4609
00022D,20010320,4609
00022D,20010320,4609
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00022D,20010406,4592
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010702,4505
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010710,4497
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010914,4431
00023A,20010926,4419
00023A,20010926,4419
00023A,20010926,4419
00023A,20010926,4419
00023A,20010926,4419
00023A,20010926,4419
00023A,20010926,4419
00023A,20010926,4419
00023A,20011008,4407
00023A,20011008,4407
00023A,20011008,4407
00023A,20011008,4407
00023A,20011008,4407
00023A,20011008,4407
00023A,20011008,4407
00023A,20011008,4407
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011207,4347
00023A,20011213,4341
00023A,20011213,4341
00023A,20011213,4341
00023A,20011213,4341
00023A,20011213,4341
00023A,20011213,4341
00023A,20011213,4341
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010702,4505
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010710,4497
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010914,4431
00023B,20010926,4419
00023B,20010926,4419
00023B,20010926,4419
00023B,20010926,4419
00023B,20010926,4419
00023B,20010926,4419
00023B,20010926,4419
00023B,20010926,4419
00023B,20011008,4407
00023B,20011008,4407
00023B,20011008,4407
00023B,20011008,4407
00023B,20011008,4407
00023B,20011008,4407
00023B,20011008,4407
00023B,20011008,4407
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011207,4347
00023B,20011213,4341
00023B,20011213,4341
00023B,20011213,4341
00023B,20011213,4341
00023B,20011213,4341
00023B,20011213,4341
00023B,20011213,4341
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010702,4505
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010710,4497
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010914,4431
00023C,20010926,4419
00023C,20010926,4419
00023C,20010926,4419
00023C,20010926,4419
00023C,20010926,4419
00023C,20010926,4419
00023C,20010926,4419
00023C,20010926,4419
00023C,20011008,4407
00023C,20011008,4407
00023C,20011008,4407
00023C,20011008,4407
00023C,20011008,4407
00023C,20011008,4407
00023C,20011008,4407
00023C,20011008,4407
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011207,4347
00023C,20011213,4341
00023C,20011213,4341
00023C,20011213,4341
00023C,20011213,4341
00023C,20011213,4341
00023C,20011213,4341
00023C,20011213,4341
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010702,4505
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010710,4497
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010914,4431
00023D,20010926,4419
00023D,20010926,4419
00023D,20010926,4419
00023D,20010926,4419
00023D,20010926,4419
00023D,20010926,4419
00023D,20010926,4419
00023D,20010926,4419
00023D,20011008,4407
00023D,20011008,4407
00023D,20011008,4407
00023D,20011008,4407
00023D,20011008,4407
00023D,20011008,4407
00023D,20011008,4407
00023D,20011008,4407
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011207,4347
00023D,20011213,4341
00023D,20011213,4341
00023D,20011213,4341
00023D,20011213,4341
00023D,20011213,4341
00023D,20011213,4341
00023D,20011213,4341
00024A,20010420,4578
00024A,20010420,4578
00024A,20010420,4578
00024A,20010420,4578
00024A,20010420,4578
00024A,20010420,4578
00024A,20010420,4578
00024A,20010512,4556
00024A,20010512,4556
00024A,20010512,4556
00024A,20010512,4556
00024A,20010512,4556
00024A,20010515,4553
00024A,20010523,4545
00024A,20010523,4545
00024A,20010523,4545
00024A,20010523,4545
00024A,20010616,4521
00024A,20010616,4521
00024A,20010616,4521
00024A,20010616,4521
00024A,20010616,4521
00024A,20010616,4521
00024A,20010616,4521
00024A,20010719,4488
00024A,20010719,4488
00024A,20010719,4488
00024A,20010719,4488
00024A,20010719,4488
00024A,20010719,4488
00024A,20010719,4488
00024A,20010802,4474
00024A,20010802,4474
00024A,20010802,4474
00024A,20010802,4474
00024A,20010827,4449
00024A,20010827,4449
00024A,20010827,4449
00024A,20010827,4449
00024A,20010827,4449
00024A,20010827,4449
00024B,20010420,4578
00024B,20010420,4578
00024B,20010420,4578
00024B,20010420,4578
00024B,20010420,4578
00024B,20010420,4578
00024B,20010420,4578
00024B,20010512,4556
00024B,20010512,4556
00024B,20010512,4556
00024B,20010512,4556
00024B,20010512,4556
00024B,20010515,4553
00024B,20010523,4545
00024B,20010523,4545
00024B,20010523,4545
00024B,20010523,4545
00024B,20010616,4521
00024B,20010616,4521
00024B,20010616,4521
00024B,20010616,4521
00024B,20010616,4521
00024B,20010616,4521
00024B,20010616,4521
00024B,20010719,4488
00024B,20010719,4488
00024B,20010719,4488
00024B,20010719,4488
00024B,20010719,4488
00024B,20010719,4488
00024B,20010719,4488
00024B,20010802,4474
00024B,20010802,4474
00024B,20010802,4474
00024B,20010802,4474
00024B,20010827,4449
00024B,20010827,4449
00024B,20010827,4449
00024B,20010827,4449
00024B,20010827,4449
00024B,20010827,4449
00024C,20010420,4578
00024C,20010420,4578
00024C,20010420,4578
00024C,20010420,4578
00024C,20010420,4578
00024C,20010420,4578
00024C,20010420,4578
00024C,20010512,4556
00024C,20010512,4556
00024C,20010512,4556
00024C,20010512,4556
00024C,20010512,4556
00024C,20010515,4553
00024C,20010523,4545
00024C,20010523,4545
00024C,20010523,4545
00024C,20010523,4545
00024C,20010616,4521
00024C,20010616,4521
00024C,20010616,4521
00024C,20010616,4521
00024C,20010616,4521
00024C,20010616,4521
00024C,20010616,4521
00024C,20010719,4488
00024C,20010719,4488
00024C,20010719,4488
00024C,20010719,4488
00024C,20010719,4488
00024C,20010719,4488
00024C,20010719,4488
00024C,20010802,4474
00024C,20010802,4474
00024C,20010802,4474
00024C,20010802,4474
00024C,20010827,4449
00024C,20010827,4449
00024C,20010827,4449
00024C,20010827,4449
00024C,20010827,4449
00024C,20010827,4449
00024D,20010420,4578
00024D,20010420,4578
00024D,20010420,4578
00024D,20010420,4578
00024D,20010420,4578
00024D,20010420,4578
00024D,20010420,4578
00024D,20010512,4556
00024D,20010512,4556
00024D,20010512,4556
00024D,20010512,4556
00024D,20010512,4556
00024D,20010515,4553
00024D,20010523,4545
00024D,20010523,4545
00024D,20010523,4545
00024D,20010523,4545
00024D,20010616,4521
00024D,20010616,4521
00024D,20010616,4521
00024D,20010616,4521
00024D,20010616,4521
00024D,20010616,4521
00024D,20010616,4521
00024D,20010719,4488
00024D,20010719,4488
00024D,20010719,4488
00024D,20010719,4488
00024D,20010719,4488
00024D,20010719,4488
00024D,20010719,4488
00024D,20010802,4474
00024D,20010802,4474
00024D,20010802,4474
00024D,20010802,4474
00024D,20010827,4449
00024D,20010827,4449
00024D,20010827,4449
00024D,20010827,4449
00024D,20010827,4449
00024D,20010827,4449
00025A,20010821,4455
00025A,20010821,4455
00025A,20010821,4455
00025A,20010821,4455
00025A,20010821,4455
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011008,4407
00025A,20011022,4393
00025A,20011022,4393
00025A,20011022,4393
00025A,20011022,4393
00025A,20011022,4393
00025A,20011029,4386
00025A,20011029,4386
00025A,20011220,4334
00025A,20011224,4330
00025A,20011224,4330
00025A,20011224,4330
00025A,20011230,4324
00025A,20011230,4324
00025A,20011230,4324
00025A,20011230,4324
00025A,20011230,4324
00025A,20011230,4324
00025B,20010821,4455
00025B,20010821,4455
00025B,20010821,4455
00025B,20010821,4455
00025B,20010821,4455
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011008,4407
00025B,20011022,4393
00025B,20011022,4393
00025B,20011022,4393
00025B,20011022,4393
00025B,20011022,4393
00025B,20011029,4386
00025B,20011029,4386
00025B,20011220,4334
00025B,20011224,4330
00025B,20011224,4330
00025B,20011224,4330
00025B,20011230,4324
00025B,20011230,4324
00025B,20011230,4324
00025B,20011230,4324
00025B,20011230,4324
00025B,20011230,4324
00025C,20010821,4455
00025C,20010821,4455
00025C,20010821,4455
00025C,20010821,4455
00025C,20010821,4455
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011008,4407
00025C,20011022,4393
00025C,20011022,4393
00025C,20011022,4393
00025C,20011022,4393
00025C,20011022,4393
00025C,20011029,4386
00025C,20011029,4386
00025C,20011220,4334
00025C,20011224,4330
00025C,20011224,4330
00025C,20011224,4330
00025C,20011230,4324
00025C,20011230,4324
00025C,20011230,4324
00025C,20011230,4324
00025C,20011230,4324
00025C,20011230,4324
00025D,20010821,4455
00025D,20010821,4455
00025D,20010821,4455
00025D,20010821,4455
00025D,20010821,4455
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011008,4407
00025D,20011022,4393
00025D,20011022,4393
00025D,20011022,4393
00025D,20011022,4393
00025D,20011022,4393
00025D,20011029,4386
00025D,20011029,4386
00025D,20011220,4334
00025D,20011224,4330
00025D,20011224,4330
00025D,20011224,4330
00025D,20011230,4324
00025D,20011230,4324
00025D,20011230,4324
00025D,20011230,4324
00025D,20011230,4324
00025D,20011230,4324
00026A,20011225,4329
00026A,20011225,4329
00026A,20011225,4329
00026A,20011225,4329
00026B,20011225,4329
00026B,20011225,4329
00026B,20011225,4329
00026B,20011225,4329
00026C,20011225,4329
00026C,20011225,4329
00026C,20011225,4329
00026C,20011225,4329
00026D,20011225,4329
00026D,20011225,4329
00026D,20011225,4329
00026D,20011225,4329
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028A,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028B,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028C,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00028D,20010918,4427
00029A,20010614,4523
00029A,20010713,4494
00029A,20010713,4494
00029A,20010713,4494
00029A,20010713,4494
00029A,20010713,4494
00029A,20010729,4478
00029A,20010729,4478
00029A,20010804,4472
00029A,20010804,4472
00029A,20010804,4472
00029A,20010804,4472
00029A,20010804,4472
00029A,20010804,4472
00029A,20010805,4471
00029A,20010805,4471
00029A,20010908,4437
00029A,20010908,4437
00029A,20010908,4437
00029A,20010908,4437
00029A,20010908,4437
00029A,20010908,4437
00029A,20010908,4437
00029A,20011013,4402
00029A,20011013,4402
00029A,20011013,4402
00029A,20011013,4402
00029A,20011013,4402
00029A,20011013,4402
00029A,20011013,4402
00029A,20011013,4402
00029A,20011203,4351
00029A,20011203,4351
00029A,20011203,4351
00029A,20011203,4351
00029A,20011203,4351
00029A,20011203,4351
00029A,20011203,4351
00029B,20010614,4523
00029B,20010713,4494
00029B,20010713,4494
00029B,20010713,4494
00029B,20010713,4494
00029B,20010713,4494
00029B,20010729,4478
00029B,20010729,4478
00029B,20010804,4472
00029B,20010804,4472
00029B,20010804,4472
00029B,20010804,4472
00029B,20010804,4472
00029B,20010804,4472
00029B,20010805,4471
00029B,20010805,4471
00029B,20010908,4437
00029B,20010908,4437
00029B,20010908,4437
00029B,20010908,4437
00029B,20010908,4437
00029B,20010908,4437
00029B,20010908,4437
00029B,20011013,4402
00029B,20011013,4402
00029B,20011013,4402
00029B,20011013,4402
00029B,20011013,4402
00029B,20011013,4402
00029B,20011013,4402
00029B,20011013,4402
00029B,20011203,4351
00029B,20011203,4351
00029B,20011203,4351
00029B,20011203,4351
00029B,20011203,4351
00029B,20011203,4351
00029B,20011203,4351
00029C,20010614,4523
00029C,20010713,4494
00029C,20010713,4494
00029C,20010713,4494
00029C,20010713,4494
00029C,20010713,4494
00029C,20010729,4478
00029C,20010729,4478
00029C,20010804,4472
00029C,20010804,4472
00029C,20010804,4472
00029C,20010804,4472
00029C,20010804,4472
00029C,20010804,4472
00029C,20010805,4471
00029C,20010805,4471
00029C,20010908,4437
00029C,20010908,4437
00029C,20010908,4437
00029C,20010908,4437
00029C,20010908,4437
00029C,20010908,4437
00029C,20010908,4437
00029C,20011013,4402
00029C,20011013,4402
00029C,20011013,4402
